NL, 0.886252571573, circle, -1.6, -1.0, -0.5, 0.1, 10.0
NL, 0.864529157764, circle, -1.6, -1.0, -0.5, 0.1, 10.0
NL, 1.61837710066, circle, -1.6, -1.0, -1.57, 1.0, 10.0
NL, 1.39579125317, circle, -1.6, 0.2, 0.7, 1.0, 10.0
NL, 0.371999320244, circle, -1.6, 0.2, 1.57, 1.0, 10.0
NL, 0.0791657720105, circle, -1.6, -1.0, -0.5, 1.0, 10.0
NL, 0.780304400807, circle, -1.6, -1.0, -1.57, 1.0, 10.0
NL, 0.20206777428, circle, -1.6, 0.2, 0.7, 5.0, 10.0
NL, 0.250588349372, circle, -1.6, 0.2, 1.57, 5.0, 10.0
NL, 0.0772854039495, circle, -1.6, -1.0, -0.5, 5.0, 10.0
NL, 0.530793275033, circle, -1.6, -1.0, -1.57, 5.0, 10.0
NL, 0.0750601214705, circle, -1.6, 0.2, 0.7, 10.0, 10.0
NL, 0.263723111646, circle, -1.6, 0.2, 1.57, 10.0, 10.0
NL, 0.0419583298225, circle, -1.6, -1.0, -0.5, 10.0, 10.0
NL, 0.485232113019, circle, -1.6, -1.0, -1.57, 10.0, 10.0
NL, 0.0556411371715, circle, -1.6, 0.2, 0.7, 0.1, 10.0
NL, 0.667294719413, circle, -1.6, 0.2, 1.57, 0.1, 10.0
NL, 0.345274640125, circle, -1.6, 0.2, 0.7, 0.1, 10.0
NL, 0.386709703724, circle, -1.6, 0.2, 0.7, 0.1, 10.0
NL, 0.0921701291718, circle, -1.6, 0.2, 0.7, 0.1, 10.0
NL, 0.699792222695, circle, -1.6, 0.2, 1.57, 0.1, 10.0
NL, 0.388890052046, circle, -1.6, 0.2, 1.57, 0.1, 10.0
NL, 0.959494768465, circle, -1.6, -1.0, -0.5, 0.1, 10.0
NL, 0.939072473425, circle, -1.6, -1.0, -0.5, 0.1, 10.0
NL, 1.59803403308, circle, -1.6, -1.0, -1.57, 0.1, 10.0
NL, 1.3753786279, circle, -1.6, -1.0, -1.57, 0.1, 10.0
NL, 0.296628895865, circle, -1.6, 0.2, 0.7, 0.1, 10.0
NL, 0.067480249228, circle, -1.6, 0.2, 0.7, 0.1, 10.0
NL, 0.727709539163, circle, -1.6, 0.2, 1.57, 0.1, 10.0
NL, 0.433692411945, circle, -1.6, 0.2, 1.57, 0.1, 10.0
NL, 0.922717102696, circle, -1.6, -1.0, -0.5, 0.1, 10.0
NL, 0.876359814696, circle, -1.6, -1.0, -0.5, 0.1, 10.0
NL, 1.60188220066, circle, -1.6, -1.0, -1.57, 0.1, 10.0
NL, 1.37078503746, circle, -1.6, -1.0, -1.57, 0.1, 10.0
NL, 1.36392641299, circle, -1.6, 0.2, 0.7, 0.1, 10.0
NL, 0.777816157189, circle, -1.6, 0.2, 1.57, 0.1, 10.0
NL, 0.91437920286, circle, -1.6, -1.0, -0.5, 0.1, 10.0
NL, 0.913213415758, circle, -1.6, -1.0, -0.5, 0.1, 10.0
NL, 1.61648818251, circle, -1.6, -1.0, -1.57, 0.1, 10.0
NL, 1.38951987674, circle, -1.6, -1.0, -1.57, 0.1, 10.0
NL, 0.289827272084, circle, -1.6, 0.2, 0.7, 0.1, 10.0
NL, 0.0315598412578, circle, -1.6, 0.2, 0.7, 0.1, 10.0
NL, 0.677686587254, circle, -1.6, 0.2, 1.57, 0.1, 10.0
NL, 0.36592815884, circle, -1.6, 0.2, 1.57, 0.1, 10.0
NL, 0.964336791326, circle, -1.6, -1.0, -0.5, 0.1, 10.0
NL, 0.934822343916, circle, -1.6, -1.0, -0.5, 0.1, 10.0
NL, 1.60446625666, circle, -1.6, -1.0, -1.57, 0.1, 10.0
NL, 1.38007456367, circle, -1.6, -1.0, -1.57, 0.1, 10.0
NL, 0.284258336322, circle, -1.6, 0.2, 0.7, 0.1, 10.0
NL, 0.0843493882904, circle, -1.6, 0.2, 0.7, 0.1, 10.0
NL, 0.703887888568, circle, -1.6, 0.2, 1.57, 0.1, 10.0
NL, 0.41541150304, circle, -1.6, 0.2, 1.57, 0.1, 10.0
NL, 0.926113454206, circle, -1.6, -1.0, -0.5, 0.1, 10.0
NL, 0.882339895193, circle, -1.6, -1.0, -0.5, 0.1, 10.0
NL, 1.63314253251, circle, -1.6, -1.0, -1.57, 0.1, 10.0
NL, 1.40818776067, circle, -1.6, -1.0, -1.57, 0.1, 10.0
NL, 0.282576720044, circle, -1.6, 0.2, 0.7, 0.1, 10.0
NL, 0.0338911950495, circle, -1.6, 0.2, 0.7, 0.1, 10.0
NL, 0.675823399859, circle, -1.6, 0.2, 1.57, 0.1, 10.0
NL, 0.359947758, circle, -1.6, 0.2, 1.57, 0.1, 10.0
NL, 0.968710447566, circle, -1.6, -1.0, -0.5, 0.1, 10.0
NL, 0.911080232238, circle, -1.6, -1.0, -0.5, 0.1, 10.0
NL, 1.56545167092, circle, -1.6, -1.0, -1.57, 0.1, 10.0
NL, 1.35106703991, circle, -1.6, -1.0, -1.57, 0.1, 10.0
